Name,Email,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Billing Name,Billing City,Billing Province,Billing Zip,Billing Country,Shipping Name,Shipping City,Shipping Province,Shipping Zip,Shipping Country
#JC1065,amy.smith@yahoo.com,paid,2025-06-09T17:07:29-07:00,USD,59.99,9.99,3.08,73.06,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Amy Smith,South Kristi,MN,80017,US,Amy Smith,South Kristi,MN,80017,US
#JC1066,diana.marshall@yahoo.com,paid,2025-11-18T10:58:39-06:00,USD,69.98,7.99,6.98,84.95,,0.0,2,Cold Brew Kit,34.99,cold-brew-kit,Diana Marshall,New Thomas,CO,96964,US,Diana Marshall,New Thomas,CO,96964,US
#JC1066,diana.marshall@yahoo.com,paid,2025-11-18T10:58:39-06:00,USD,26.99,5.99,2.55,35.53,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Diana Marshall,New Thomas,CO,96964,US,Diana Marshall,New Thomas,CO,96964,US
#JC1067,gene.miller@hotmail.com,paid,2025-02-15T11:42:47-08:00,USD,53.98,7.99,2.37,56.24,SUMMER15,8.1,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Gene Miller,Clarencebury,AL,88685,US,Gene Miller,Clarencebury,AL,88685,US
#JC1068,lance.drake@gmail.com,paid,2025-05-15T14:15:54-07:00,USD,34.99,0.0,3.41,38.4,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Lance Drake,North Johnfort,MN,80621,US,Lance Drake,North Johnfort,MN,80621,US
#JC1069,melissa.jones@yahoo.com,paid,2025-11-03T21:13:41-05:00,USD,49.98,5.99,3.96,59.93,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Melissa Jones,Lake Heather,NJ,65300,US,Melissa Jones,Lake Heather,NJ,65300,US
#JC1070,reginald.hernandez@hotmail.com,paid,2025-11-08T10:49:09-05:00,USD,59.99,5.99,4.76,70.74,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Reginald Hernandez,Port Michelleville,PA,56225,US,Reginald Hernandez,Port Michelleville,PA,56225,US
#JC1070,reginald.hernandez@hotmail.com,paid,2025-11-08T10:49:09-05:00,USD,62.99,7.99,3.31,74.29,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Reginald Hernandez,Port Michelleville,PA,56225,US,Reginald Hernandez,Port Michelleville,PA,56225,US
#JC1070,reginald.hernandez@hotmail.com,paid,2025-11-08T10:49:09-05:00,USD,49.98,0.0,4.36,54.34,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Reginald Hernandez,Port Michelleville,PA,56225,US,Reginald Hernandez,Port Michelleville,PA,56225,US
#JC1071,jeffery.brock@hotmail.com,paid,2025-07-25T11:32:37-05:00,USD,74.97,0.0,7.49,82.46,,0.0,3,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jeffery Brock,Williamsbury,GA,16407,US,Jeffery Brock,Williamsbury,GA,16407,US
#JC1071,jeffery.brock@hotmail.com,paid,2025-07-25T11:32:37-05:00,USD,55.98,9.99,4.72,70.69,,0.0,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Jeffery Brock,Williamsbury,GA,16407,US,Jeffery Brock,Williamsbury,GA,16407,US
#JC1071,jeffery.brock@hotmail.com,paid,2025-07-25T11:32:37-05:00,USD,19.99,9.99,1.07,31.05,,0.0,1,Travel Mug,19.99,travel-mug,Jeffery Brock,Williamsbury,GA,16407,US,Jeffery Brock,Williamsbury,GA,16407,US
#JC1072,stephen.solis@hotmail.com,paid,2025-02-20T04:04:08-07:00,USD,26.99,9.99,1.48,38.46,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Stephen Solis,Stephaniemouth,MD,80802,US,Stephen Solis,Stephaniemouth,MD,80802,US
#JC1073,lisa.mcclain@yahoo.com,paid,2025-10-28T20:41:56-06:00,USD,26.99,9.99,1.77,38.75,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Lisa Mcclain,Merrittfort,CT,59492,US,Lisa Mcclain,Merrittfort,CT,59492,US
#JC1074,jonathon.wright@hotmail.com,paid,2025-04-05T21:59:30-05:00,USD,24.99,7.99,2.09,35.07,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jonathon Wright,Katiehaven,FL,64018,US,Jonathon Wright,Katiehaven,FL,64018,US
#JC1075,courtney.hill@gmail.com,paid,2025-06-28T21:48:27-05:00,USD,24.99,0.0,1.69,26.68,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Courtney Hill,Jimmymouth,WI,42405,US,Courtney Hill,Jimmymouth,WI,42405,US
#JC1076,patricia.miller@gmail.com,refunded,,USD,26.99,7.99,1.95,30.18,HOLIDAY25,6.75,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Patricia Miller,South Heather,LA,93092,US,Patricia Miller,South Heather,LA,93092,US
#JC1076,patricia.miller@gmail.com,refunded,,USD,26.99,5.99,1.89,28.12,HOLIDAY25,6.75,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Patricia Miller,South Heather,LA,93092,US,Patricia Miller,South Heather,LA,93092,US
#JC1077,jason.perry@yahoo.com,paid,2025-08-13T02:09:47-05:00,USD,53.98,0.0,5.08,59.06,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Jason Perry,Perryborough,IN,55570,US,Jason Perry,Perryborough,IN,55570,US
#JC1078,perry.carrillo@hotmail.com,paid,2025-03-25T19:03:43-05:00,USD,26.99,7.99,1.93,36.91,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Perry Carrillo,Port Nicoleshire,MN,50358,US,Perry Carrillo,Port Nicoleshire,MN,50358,US
#JC1079,thomas.bender@yahoo.com,paid,2025-04-22T18:31:33-07:00,USD,24.99,0.0,1.26,26.25,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Thomas Bender,Castanedachester,WA,71046,US,Thomas Bender,Castanedachester,WA,71046,US
#JC1079,thomas.bender@yahoo.com,paid,2025-04-22T18:31:33-07:00,USD,109.98,5.99,6.21,122.18,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Thomas Bender,Castanedachester,WA,71046,US,Thomas Bender,Castanedachester,WA,71046,US
#JC1079,thomas.bender@yahoo.com,paid,2025-04-22T18:31:33-07:00,USD,44.99,5.99,3.37,54.35,,0.0,1,Starter Kit,44.99,starter-kit,Thomas Bender,Castanedachester,WA,71046,US,Thomas Bender,Castanedachester,WA,71046,US
#JC1080,julie.payne@hotmail.com,paid,2025-11-26T11:04:25-05:00,USD,19.99,0.0,1.97,21.96,,0.0,1,Travel Mug,19.99,travel-mug,Julie Payne,South Jeffrey,MA,57626,US,Julie Payne,South Jeffrey,MA,57626,US
#JC1080,julie.payne@hotmail.com,paid,2025-11-26T11:04:25-05:00,USD,26.99,9.99,2.47,39.45,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Julie Payne,South Jeffrey,MA,57626,US,Julie Payne,South Jeffrey,MA,57626,US
#JC1080,julie.payne@hotmail.com,paid,2025-11-26T11:04:25-05:00,USD,53.98,0.0,3.88,57.86,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Julie Payne,South Jeffrey,MA,57626,US,Julie Payne,South Jeffrey,MA,57626,US
#JC1081,todd.price@hotmail.com,paid,2025-02-14T18:25:33-05:00,USD,54.99,7.99,3.35,60.83,WELCOME10,5.5,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Todd Price,Ramseymouth,MI,17229,US,Todd Price,Ramseymouth,MI,17229,US
#JC1081,todd.price@hotmail.com,paid,2025-02-14T18:25:33-05:00,USD,83.97,5.99,4.67,86.23,WELCOME10,8.4,3,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Todd Price,Ramseymouth,MI,17229,US,Todd Price,Ramseymouth,MI,17229,US
#JC1082,tina.ferguson@yahoo.com,paid,2025-03-07T05:38:09-05:00,USD,53.98,7.99,5.03,67.0,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Tina Ferguson,North Dawnberg,LA,61016,US,Tina Ferguson,North Dawnberg,LA,61016,US
#JC1082,tina.ferguson@yahoo.com,paid,2025-03-07T05:38:09-05:00,USD,26.99,5.99,1.94,34.92,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Tina Ferguson,North Dawnberg,LA,61016,US,Tina Ferguson,North Dawnberg,LA,61016,US
#JC1083,hunter.green@yahoo.com,paid,2025-07-21T09:50:17-05:00,USD,53.98,0.0,3.27,43.76,HOLIDAY25,13.49,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Hunter Green,South Mark,FL,50193,US,Hunter Green,South Mark,FL,50193,US
#JC1084,joshua.bean@yahoo.com,paid,2025-07-15T18:35:50-05:00,USD,164.97,9.99,9.11,184.07,,0.0,3,Original Concentrate 18oz,54.99,original-concentrate-18oz,Joshua Bean,Maryfort,KY,03041,US,Joshua Bean,Maryfort,KY,03041,US
#JC1085,kaitlyn.williams@yahoo.com,paid,2025-12-11T22:05:32-06:00,USD,26.99,7.99,1.87,36.85,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Kaitlyn Williams,Lake Casey,SC,85927,US,Kaitlyn Williams,Lake Casey,SC,85927,US
#JC1086,billy.johnson@gmail.com,paid,2025-10-22T19:03:50-07:00,USD,179.97,5.99,12.0,197.96,,0.0,3,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Billy Johnson,Port Andrew,NY,20474,US,Billy Johnson,Port Andrew,NY,20474,US
#JC1087,john.wells@gmail.com,paid,2025-08-05T11:19:41-08:00,USD,53.98,0.0,4.44,58.42,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,John Wells,South Holly,SC,48852,US,John Wells,South Holly,SC,48852,US
#JC1087,john.wells@gmail.com,paid,2025-08-05T11:19:41-08:00,USD,59.99,7.99,3.05,71.03,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,John Wells,South Holly,SC,48852,US,John Wells,South Holly,SC,48852,US
#JC1087,john.wells@gmail.com,paid,2025-08-05T11:19:41-08:00,USD,62.99,5.99,4.23,73.21,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,John Wells,South Holly,SC,48852,US,John Wells,South Holly,SC,48852,US
#JC1088,gary.lawson@hotmail.com,paid,2025-10-07T07:08:09-05:00,USD,27.99,7.99,2.63,38.61,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Gary Lawson,Port Loriport,KY,14669,US,Gary Lawson,Port Loriport,KY,14669,US
#JC1089,beth.hickman@hotmail.com,paid,2025-09-20T12:09:10-06:00,USD,34.99,9.99,2.11,38.34,HOLIDAY25,8.75,1,Cold Brew Kit,34.99,cold-brew-kit,Beth Hickman,Sandersborough,LA,10462,US,Beth Hickman,Sandersborough,LA,10462,US
#JC1089,beth.hickman@hotmail.com,paid,2025-09-20T12:09:10-06:00,USD,55.98,9.99,2.59,54.57,HOLIDAY25,13.99,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Beth Hickman,Sandersborough,LA,10462,US,Beth Hickman,Sandersborough,LA,10462,US
#JC1090,brittany.rivas@gmail.com,paid,2025-04-26T15:57:53-06:00,USD,53.98,5.99,5.06,65.03,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Brittany Rivas,Lake Kendraville,MD,74678,US,Brittany Rivas,Lake Kendraville,MD,74678,US
#JC1090,brittany.rivas@gmail.com,paid,2025-04-26T15:57:53-06:00,USD,26.99,9.99,2.53,39.51,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Brittany Rivas,Lake Kendraville,MD,74678,US,Brittany Rivas,Lake Kendraville,MD,74678,US
#JC1090,brittany.rivas@gmail.com,paid,2025-04-26T15:57:53-06:00,USD,59.99,0.0,5.14,65.13,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Brittany Rivas,Lake Kendraville,MD,74678,US,Brittany Rivas,Lake Kendraville,MD,74678,US
#JC1091,kimberly.reed@yahoo.com,paid,2025-07-04T09:05:48-06:00,USD,39.98,0.0,2.26,34.24,SUBSCRIBE20,8.0,2,Travel Mug,19.99,travel-mug,Kimberly Reed,Caseymouth,CT,02159,US,Kimberly Reed,Caseymouth,CT,02159,US
#JC1092,melissa.short@gmail.com,paid,2025-06-12T07:24:05-07:00,USD,19.99,5.99,1.32,22.3,HOLIDAY25,5.0,1,Travel Mug,19.99,travel-mug,Melissa Short,Yumouth,NJ,93209,US,Melissa Short,Yumouth,NJ,93209,US
#JC1092,melissa.short@gmail.com,paid,2025-06-12T07:24:05-07:00,USD,26.99,0.0,1.93,22.17,HOLIDAY25,6.75,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Melissa Short,Yumouth,NJ,93209,US,Melissa Short,Yumouth,NJ,93209,US
#JC1092,melissa.short@gmail.com,paid,2025-06-12T07:24:05-07:00,USD,62.99,5.99,4.33,57.56,HOLIDAY25,15.75,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Melissa Short,Yumouth,NJ,93209,US,Melissa Short,Yumouth,NJ,93209,US
#JC1093,eric.thompson@hotmail.com,paid,2025-08-24T19:33:27-05:00,USD,24.99,0.0,2.29,27.28,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Eric Thompson,Christinaside,GA,63873,US,Eric Thompson,Christinaside,GA,63873,US
#JC1094,steven.petersen@hotmail.com,paid,2025-07-18T00:40:32-06:00,USD,26.99,7.99,1.22,32.15,SUMMER15,4.05,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Steven Petersen,Marcusbury,MI,11860,US,Steven Petersen,Marcusbury,MI,11860,US
#JC1095,joshua.hayes@yahoo.com,paid,2025-07-17T16:35:01-08:00,USD,99.98,0.0,7.97,97.95,WELCOME10,10.0,2,Variety Pack,49.99,variety-pack,Joshua Hayes,Rogersfort,TX,43101,US,Joshua Hayes,Rogersfort,TX,43101,US
#JC1095,joshua.hayes@yahoo.com,paid,2025-07-17T16:35:01-08:00,USD,53.98,7.99,2.75,59.32,WELCOME10,5.4,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Joshua Hayes,Rogersfort,TX,43101,US,Joshua Hayes,Rogersfort,TX,43101,US
#JC1096,hunter.lewis@yahoo.com,paid,2025-05-11T20:11:53-08:00,USD,62.99,0.0,5.64,68.63,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Hunter Lewis,Joshuaview,TN,73349,US,Hunter Lewis,Joshuaview,TN,73349,US
#JC1096,hunter.lewis@yahoo.com,paid,2025-05-11T20:11:53-08:00,USD,49.98,7.99,4.83,62.8,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Hunter Lewis,Joshuaview,TN,73349,US,Hunter Lewis,Joshuaview,TN,73349,US
#JC1097,alejandro.vaughan@gmail.com,paid,2025-07-27T17:30:16-05:00,USD,39.98,9.99,2.83,42.81,HOLIDAY25,9.99,2,Travel Mug,19.99,travel-mug,Alejandro Vaughan,Lake Richard,OH,73269,US,Alejandro Vaughan,Lake Richard,OH,73269,US
#JC1098,katherine.vaughn@hotmail.com,paid,2025-10-29T12:21:11-08:00,USD,59.99,7.99,2.78,52.76,FLASH30,18.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Katherine Vaughn,Westtown,VA,12697,US,Katherine Vaughn,Westtown,VA,12697,US
#JC1098,katherine.vaughn@hotmail.com,paid,2025-10-29T12:21:11-08:00,USD,62.99,7.99,2.88,54.96,FLASH30,18.9,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Katherine Vaughn,Westtown,VA,12697,US,Katherine Vaughn,Westtown,VA,12697,US
#JC1098,katherine.vaughn@hotmail.com,paid,2025-10-29T12:21:11-08:00,USD,27.99,9.99,1.14,30.72,FLASH30,8.4,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Katherine Vaughn,Westtown,VA,12697,US,Katherine Vaughn,Westtown,VA,12697,US
#JC1099,kelly.sullivan@gmail.com,paid,2025-06-15T01:46:55-07:00,USD,49.99,7.99,3.78,61.76,,0.0,1,Variety Pack,49.99,variety-pack,Kelly Sullivan,Elizabethstad,AZ,62532,US,Kelly Sullivan,Elizabethstad,AZ,62532,US
#JC1100,angela.cooper@hotmail.com,paid,2025-10-06T00:09:54-08:00,USD,26.99,5.99,2.27,35.25,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Angela Cooper,Michaelmouth,FL,36010,US,Angela Cooper,Michaelmouth,FL,36010,US
#JC1101,kristopher.hall@hotmail.com,refunded,,USD,26.99,9.99,2.58,39.56,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Kristopher Hall,West David,WA,70737,US,Kristopher Hall,West David,WA,70737,US
#JC1102,stephanie.vaughn@gmail.com,paid,2025-02-25T08:45:28-06:00,USD,99.98,9.99,8.99,108.96,WELCOME10,10.0,2,Variety Pack,49.99,variety-pack,Stephanie Vaughn,Lake Todd,MI,95473,US,Stephanie Vaughn,Lake Todd,MI,95473,US
#JC1102,stephanie.vaughn@gmail.com,paid,2025-02-25T08:45:28-06:00,USD,109.98,7.99,8.25,115.22,WELCOME10,11.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Stephanie Vaughn,Lake Todd,MI,95473,US,Stephanie Vaughn,Lake Todd,MI,95473,US
#JC1103,brittany.wolf@hotmail.com,paid,2025-10-18T17:18:57-07:00,USD,179.97,5.99,11.12,197.08,,0.0,3,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Brittany Wolf,Tinaborough,SC,39330,US,Brittany Wolf,Tinaborough,SC,39330,US
#JC1103,brittany.wolf@hotmail.com,paid,2025-10-18T17:18:57-07:00,USD,54.99,7.99,4.27,67.25,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Brittany Wolf,Tinaborough,SC,39330,US,Brittany Wolf,Tinaborough,SC,39330,US
#JC1104,jeremy.white@gmail.com,paid,2025-05-26T17:08:39-05:00,USD,83.97,0.0,6.09,90.06,,0.0,3,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Jeremy White,West Brandon,WA,07647,US,Jeremy White,West Brandon,WA,07647,US
#JC1104,jeremy.white@gmail.com,paid,2025-05-26T17:08:39-05:00,USD,59.99,7.99,3.38,71.36,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Jeremy White,West Brandon,WA,07647,US,Jeremy White,West Brandon,WA,07647,US
#JC1104,jeremy.white@gmail.com,paid,2025-05-26T17:08:39-05:00,USD,55.98,5.99,4.95,66.92,,0.0,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Jeremy White,West Brandon,WA,07647,US,Jeremy White,West Brandon,WA,07647,US
#JC1105,angela.terry@gmail.com,paid,2025-02-17T01:53:07-06:00,USD,119.98,0.0,7.5,127.48,,0.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Angela Terry,Garciatown,IL,75744,US,Angela Terry,Garciatown,IL,75744,US
#JC1106,justin.mendoza@yahoo.com,paid,2025-09-18T08:08:40-07:00,USD,54.99,7.99,5.06,68.04,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Justin Mendoza,North Johnny,FL,63117,US,Justin Mendoza,North Johnny,FL,63117,US
#JC1107,danny.jones@yahoo.com,paid,2025-08-27T00:05:02-07:00,USD,80.97,9.99,3.53,70.2,FLASH30,24.29,3,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Danny Jones,New Crystalton,LA,20388,US,Danny Jones,New Crystalton,LA,20388,US
#JC1108,edward.hart@yahoo.com,paid,2025-11-13T09:29:04-05:00,USD,109.98,7.99,10.87,128.84,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Edward Hart,East Davidchester,AZ,79972,US,Edward Hart,East Davidchester,AZ,79972,US
#JC1109,caitlin.montgomery@hotmail.com,paid,2025-02-12T16:35:06-07:00,USD,53.98,9.99,2.53,53.01,HOLIDAY25,13.49,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Caitlin Montgomery,Hayesmouth,NY,39475,US,Caitlin Montgomery,Hayesmouth,NY,39475,US
#JC1110,michelle.branch@yahoo.com,paid,2025-11-06T10:59:36-07:00,USD,59.99,9.99,4.52,74.5,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Michelle Branch,New Susanville,IL,27736,US,Michelle Branch,New Susanville,IL,27736,US
#JC1111,colleen.baker@gmail.com,paid,2025-12-07T18:22:03-05:00,USD,26.99,7.99,2.33,37.31,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Colleen Baker,East Glenn,WI,10339,US,Colleen Baker,East Glenn,WI,10339,US
#JC1111,colleen.baker@gmail.com,paid,2025-12-07T18:22:03-05:00,USD,53.98,7.99,2.82,64.79,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Colleen Baker,East Glenn,WI,10339,US,Colleen Baker,East Glenn,WI,10339,US
#JC1112,eric.ortiz@hotmail.com,paid,2025-01-18T06:23:35-07:00,USD,59.99,5.99,5.93,71.91,,0.0,1,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Eric Ortiz,Carterbury,IN,38263,US,Eric Ortiz,Carterbury,IN,38263,US
#JC1113,jasmine.warner@yahoo.com,paid,2025-06-26T10:35:23-06:00,USD,24.99,5.99,1.5,26.23,HOLIDAY25,6.25,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Jasmine Warner,Lake Jesusview,IN,82428,US,Jasmine Warner,Lake Jesusview,IN,82428,US
#JC1114,brittany.lara@gmail.com,paid,2025-07-11T19:20:10-08:00,USD,26.99,9.99,2.45,39.43,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Brittany Lara,Wilsonbury,AL,85387,US,Brittany Lara,Wilsonbury,AL,85387,US
#JC1114,brittany.lara@gmail.com,paid,2025-07-11T19:20:10-08:00,USD,26.99,0.0,2.67,29.66,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Brittany Lara,Wilsonbury,AL,85387,US,Brittany Lara,Wilsonbury,AL,85387,US
#JC1115,edward.baker@gmail.com,paid,2025-08-26T23:55:44-05:00,USD,27.99,9.99,1.61,39.59,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Edward Baker,North Gabrielport,NC,78494,US,Edward Baker,North Gabrielport,NC,78494,US
#JC1115,edward.baker@gmail.com,paid,2025-08-26T23:55:44-05:00,USD,27.99,0.0,2.2,30.19,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Edward Baker,North Gabrielport,NC,78494,US,Edward Baker,North Gabrielport,NC,78494,US
#JC1115,edward.baker@gmail.com,paid,2025-08-26T23:55:44-05:00,USD,53.98,5.99,2.75,62.72,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Edward Baker,North Gabrielport,NC,78494,US,Edward Baker,North Gabrielport,NC,78494,US
#JC1116,kaitlyn.carroll@yahoo.com,paid,2025-05-05T13:44:13-08:00,USD,59.97,9.99,3.66,61.63,SUBSCRIBE20,11.99,3,Travel Mug,19.99,travel-mug,Kaitlyn Carroll,Martinezport,WI,92216,US,Kaitlyn Carroll,Martinezport,WI,92216,US
#JC1116,kaitlyn.carroll@yahoo.com,paid,2025-05-05T13:44:13-08:00,USD,27.99,5.99,1.63,30.01,SUBSCRIBE20,5.6,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Kaitlyn Carroll,Martinezport,WI,92216,US,Kaitlyn Carroll,Martinezport,WI,92216,US
#JC1116,kaitlyn.carroll@yahoo.com,paid,2025-05-05T13:44:13-08:00,USD,24.99,7.99,1.68,29.66,SUBSCRIBE20,5.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Kaitlyn Carroll,Martinezport,WI,92216,US,Kaitlyn Carroll,Martinezport,WI,92216,US
#JC1117,richard.nelson@hotmail.com,paid,2025-11-22T20:51:44-07:00,USD,53.98,9.99,3.56,67.53,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Richard Nelson,Kimton,OH,57127,US,Richard Nelson,Kimton,OH,57127,US
#JC1117,richard.nelson@hotmail.com,paid,2025-11-22T20:51:44-07:00,USD,26.99,7.99,1.74,36.72,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Richard Nelson,Kimton,OH,57127,US,Richard Nelson,Kimton,OH,57127,US
#JC1117,richard.nelson@hotmail.com,paid,2025-11-22T20:51:44-07:00,USD,44.99,9.99,4.27,59.25,,0.0,1,Starter Kit,44.99,starter-kit,Richard Nelson,Kimton,OH,57127,US,Richard Nelson,Kimton,OH,57127,US
#JC1118,jessica.munoz@gmail.com,paid,2025-06-12T04:18:02-07:00,USD,26.99,7.99,2.61,37.59,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Jessica Munoz,East Suzanneshire,FL,77456,US,Jessica Munoz,East Suzanneshire,FL,77456,US
#JC1119,stephanie.key@hotmail.com,paid,2025-10-05T03:39:47-06:00,USD,54.99,5.99,2.77,63.75,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Stephanie Key,Barbaraburgh,MN,62170,US,Stephanie Key,Barbaraburgh,MN,62170,US
#JC1119,stephanie.key@hotmail.com,paid,2025-10-05T03:39:47-06:00,USD,26.99,5.99,1.9,34.88,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Stephanie Key,Barbaraburgh,MN,62170,US,Stephanie Key,Barbaraburgh,MN,62170,US
#JC1119,stephanie.key@hotmail.com,paid,2025-10-05T03:39:47-06:00,USD,49.98,9.99,3.69,63.66,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Stephanie Key,Barbaraburgh,MN,62170,US,Stephanie Key,Barbaraburgh,MN,62170,US
#JC1120,april.ramos@yahoo.com,refunded,,USD,53.98,9.99,5.08,69.05,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,April Ramos,New Ryan,FL,64952,US,April Ramos,New Ryan,FL,64952,US
#JC1120,april.ramos@yahoo.com,refunded,,USD,27.99,0.0,2.8,30.79,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,April Ramos,New Ryan,FL,64952,US,April Ramos,New Ryan,FL,64952,US
#JC1121,tanya.harrison@yahoo.com,paid,2025-06-16T05:59:47-07:00,USD,26.99,9.99,2.55,39.53,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Tanya Harrison,Manuelville,CA,21580,US,Tanya Harrison,Manuelville,CA,21580,US
#JC1122,mark.steele@yahoo.com,paid,2025-02-17T14:17:12-05:00,USD,26.99,5.99,1.19,27.42,HOLIDAY25,6.75,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Mark Steele,Cervantesside,AL,05310,US,Mark Steele,Cervantesside,AL,05310,US
#JC1123,shawn.edwards@yahoo.com,paid,2025-11-29T12:52:27-07:00,USD,49.99,9.99,3.09,63.07,,0.0,1,Variety Pack,49.99,variety-pack,Shawn Edwards,Port Richardhaven,MN,00651,US,Shawn Edwards,Port Richardhaven,MN,00651,US
